time,text_tokens,total_consumed_tokens,total_loss,reduced_llm_loss,reduced_balancing_loss,loss,maxvio,efficient_attn_ratio,grad_norm,max_memory_GB,reserved_memory_GB,tgs,e2e_tgs
7.9389,48194.0,839169.0,1.10029483,1.04075158,0.05954326,0.11025486,3.61507940,0.48164731,0.72240406,73.93,75.02,6070.6,4384.6
7.5757,57942.0,897111.0,1.06269133,1.00444365,0.05824772,0.11896633,3.41969180,0.38540676,0.65695173,73.93,75.02,7648.4,4507.7
7.4066,45518.0,942629.0,1.00976825,0.95154184,0.05822632,0.14293063,3.34958267,0.38952085,0.63143200,73.93,75.02,6145.6,4565.3
7.8836,47358.0,989987.0,1.05115354,0.99091238,0.06024113,0.13668929,3.69815707,0.47200814,0.68951786,73.93,75.02,6007.1,4617.2
7.8764,33600.0,1023587.0,1.19778538,1.14153445,0.05625084,0.12849799,3.22981596,0.50032234,0.72561079,73.93,75.02,4265.9,4603.6
7.8024,58616.0,1082203.0,1.16283131,1.10713184,0.05569956,0.15060923,3.19339228,0.43360510,0.76129669,73.93,75.02,7512.6,4701.2
7.8624,33426.0,1115629.0,1.02544808,0.96600926,0.05943879,0.11605309,4.02441788,0.50021571,0.66115272,73.93,75.02,4251.4,4685.3
8.0465,49284.0,1164913.0,1.15068364,1.09472668,0.05595687,0.14624357,3.23804355,0.49620113,0.93599886,73.93,75.02,6124.9,4731.4
7.6632,54793.0,1219706.0,1.12865698,1.07227433,0.05638256,0.11768836,3.34793830,0.41897717,0.55284524,73.93,75.02,7150.2,4803.4
7.8796,33600.0,1253306.0,1.09527278,1.03721917,0.05805349,0.09704373,3.91421390,0.50032234,0.77742392,73.93,75.02,4264.2,4786.2
7.8287,46639.0,1299945.0,1.11712110,1.06029522,0.05682585,0.13251524,3.51688766,0.46475750,0.73098421,73.93,75.02,5957.5,4819.3
7.9436,61438.0,1361383.0,1.12908685,1.07362461,0.05546232,0.11369453,3.17239261,0.45149150,0.58005178,73.93,75.02,7734.3,4901.7
8.0310,48910.0,1410293.0,1.09673440,1.04070389,0.05603043,0.11005230,3.33161616,0.49094161,0.71196711,73.93,75.02,6090.2,4934.2
7.8790,47117.0,1457410.0,1.06549919,1.00937593,0.05612331,0.10471094,3.44382286,0.46948007,0.56843305,73.93,75.02,5980.0,4961.4
7.7360,36785.0,1494195.0,1.02058089,0.96372306,0.05685791,0.10819423,3.73173976,0.46241730,0.55763596,73.93,75.02,4755.0,4955.2
7.8774,47092.0,1541287.0,1.01475644,0.95982540,0.05493119,0.11417629,3.25457001,0.46921682,0.60832572,73.93,75.02,5978.1,4980.4
8.0706,49532.0,1590819.0,1.07284129,1.01612198,0.05671912,0.13893600,3.59800148,0.49973887,0.56923532,73.93,75.02,6137.3,5009.0
7.8765,33600.0,1624419.0,1.13435030,1.07892191,0.05542839,0.09055765,3.36934996,0.50032234,0.55804890,73.93,75.02,4265.8,4990.2
7.8782,33600.0,1658019.0,1.03358734,0.97847074,0.05511663,0.12396614,3.30093241,0.50032234,0.59141040,73.93,75.02,4264.9,4972.3
7.7676,45898.0,1703917.0,1.14529729,1.08969891,0.05559831,0.16407393,3.38717341,0.45828834,0.56453711,73.93,75.02,5908.9,4992.9
7.8815,33600.0,1737517.0,0.97684765,0.92045158,0.05639607,0.09927782,3.89343834,0.50032234,0.51428014,73.93,75.02,4263.2,4975.7
7.7666,45341.0,1782858.0,1.07280970,1.01798069,0.05482893,0.12208022,3.14962459,0.45164230,0.54362959,73.93,75.02,5837.9,4993.7
7.7625,45592.0,1828450.0,1.07064581,1.01678264,0.05386323,0.13925698,3.24239326,0.45592117,0.58865488,73.93,75.02,5873.4,5011.7
8.0302,49202.0,1877652.0,1.09743381,1.04325569,0.05417815,0.14030032,3.27065635,0.49471268,0.74902958,73.93,75.02,6127.1,5035.0
7.8798,33600.0,1911252.0,0.94661808,0.89052725,0.05609087,0.09035697,3.69437122,0.50032234,0.49388906,73.93,75.02,4264.1,5018.4
8.2875,48494.0,1959746.0,1.12434363,1.06970227,0.05464134,0.13220435,3.21907043,0.48542476,0.66433865,73.93,75.02,5851.5,5035.4
7.9460,48210.0,2007956.0,1.07391441,1.02020693,0.05370748,0.10689671,2.98406219,0.48136947,0.47451997,73.93,75.02,6067.2,5055.4
7.7783,59313.0,2067269.0,1.00208497,0.94815689,0.05392804,0.14677745,3.14019752,0.42783409,0.48413026,73.93,75.02,7625.5,5104.1
7.4874,53382.0,2120651.0,1.07372117,1.02024233,0.05347877,0.09289111,3.11098456,0.39056075,0.54290086,73.93,75.02,7129.5,5140.2
8.3404,49162.0,2169813.0,1.02236378,0.96739441,0.05496926,0.09139578,3.41264606,0.49443924,0.48292336,73.93,75.02,5894.5,5154.5
8.4266,48084.0,2217897.0,1.09229445,1.03801918,0.05427536,0.12643869,3.14917064,0.48030424,0.60788900,73.93,75.02,5706.2,5164.7
8.4483,44777.0,2262674.0,1.04276860,0.98840529,0.05436331,0.12130875,3.36293554,0.45045102,0.52444094,73.93,75.02,5300.1,5148.4
