time,text_tokens,total_consumed_tokens,total_loss,reduced_llm_loss,reduced_balancing_loss,loss,maxvio,efficient_attn_ratio,grad_norm,max_memory_GB,reserved_memory_GB,tgs,e2e_tgs
9.5745,42495.0,3619923.0,1.07003307,1.02083349,0.04919958,0.11929247,0.79182184,0.44173616,0.38591194,96.27,119.95,4438.4,4206.0
9.8089,33600.0,3653523.0,1.03104722,0.98074907,0.05029821,0.10054956,0.87420511,0.50032234,0.43229672,96.27,119.95,3425.4,4197.0
9.9175,48602.0,3702125.0,1.13332558,1.08482265,0.04850286,0.18979780,0.66899276,0.48683798,0.41651261,96.27,119.95,4900.6,4204.6
9.7281,46253.0,3748378.0,1.23971272,1.19164646,0.04806638,0.18976861,0.74377835,0.46124285,0.42047051,96.27,119.95,4754.6,4210.4
9.7531,60425.0,3808803.0,1.19833040,1.15035439,0.04797601,0.11825761,0.51359981,0.43599218,0.50133377,96.27,119.95,6195.5,4231.7
10.0031,63463.0,3872266.0,1.20079720,1.15226424,0.04853301,0.15434161,0.69535577,0.47192329,0.39983827,96.27,119.97,6344.3,4254.7
9.8043,33600.0,3905866.0,1.15721595,1.10885274,0.04836321,0.11664785,0.71427953,0.50032234,0.43114462,96.27,119.97,3427.1,4245.6
9.6134,43914.0,3949780.0,1.08477938,1.03618658,0.04859275,0.11460087,0.66017580,0.44601798,0.40089524,96.27,119.97,4568.0,4248.7
9.8030,33600.0,3983380.0,1.16269267,1.11443138,0.04826130,0.11993369,1.02519500,0.50032234,0.42326453,96.27,119.97,3427.5,4239.9
9.8064,33600.0,4016980.0,0.98769635,0.93747085,0.05022556,0.11454906,0.98804325,0.50032234,0.44951323,96.27,119.97,3426.3,4231.3
9.8108,33596.0,4050576.0,1.09625685,1.04758501,0.04867180,0.17020783,0.66861361,0.50031924,0.39060611,96.27,119.97,3424.4,4222.8
9.8043,33600.0,4084176.0,1.09861147,1.05034387,0.04826759,0.14550430,0.74689949,0.50032234,0.37578630,96.27,119.97,3427.1,4214.5
9.5695,56257.0,4140433.0,1.16652739,1.11869717,0.04783023,0.11905050,0.69665998,0.40936196,0.34373897,96.27,119.97,5878.8,4230.6
9.5323,54827.0,4195260.0,1.20716310,1.15892684,0.04823637,0.13642225,0.77750534,0.40529019,0.38584945,96.27,119.97,5751.7,4245.0
9.8019,33601.0,4228861.0,1.29163289,1.24361658,0.04801630,0.16786927,0.91948509,0.50032312,0.40597785,96.27,119.97,3428.0,4236.8
9.8069,33600.0,4262461.0,1.12907469,1.08010721,0.04896748,0.10569583,1.30542839,0.50032234,0.39586547,96.27,119.97,3426.2,4228.7
9.8091,33600.0,4296061.0,1.16412270,1.11588204,0.04824058,0.12686393,0.69194543,0.50032234,0.36376694,96.27,119.97,3425.4,4220.7
9.8108,33576.0,4329637.0,1.11474323,1.06561232,0.04913091,0.13662708,0.72351563,0.50030428,0.38122833,96.27,119.97,3422.4,4212.9
9.6281,44242.0,4373879.0,1.17565465,1.12700951,0.04864499,0.13814737,0.83030695,0.44754556,0.39516172,96.27,119.97,4595.1,4216.2
9.8054,33599.0,4407478.0,1.35001504,1.30185497,0.04816014,0.17288153,0.96059656,0.50032157,0.39696100,96.27,119.97,3426.6,4207.7
9.7494,46537.0,4454015.0,1.11385512,1.06513214,0.04872298,0.13286708,0.61848921,0.46380329,0.39129156,96.27,119.97,4773.3,4212.7
9.5536,40737.0,4494752.0,1.06248856,1.01312387,0.04936474,0.11788335,0.67834657,0.44163302,0.33562085,96.27,119.97,4264.1,4213.0
9.8866,48281.0,4543033.0,1.25237274,1.20377767,0.04859513,0.13955902,1.15574646,0.48272750,0.37708783,96.27,119.97,4883.5,4218.9
9.3888,51987.0,4595020.0,1.15225327,1.10351455,0.04873887,0.14510682,0.62179321,0.38565683,0.38514930,96.27,119.97,5537.1,4230.1
9.5100,55361.0,4650381.0,1.12950015,1.08071291,0.04878718,0.14382371,0.68132532,0.40055463,0.37456885,96.27,119.97,5821.3,4243.7
9.6067,55768.0,4706149.0,1.18481374,1.13662994,0.04818391,0.11646475,0.58039308,0.41208351,0.42084306,96.27,119.97,5805.1,4257.1
9.7815,46834.0,4752983.0,1.12183905,1.07239008,0.04944899,0.13822323,0.68886280,0.46664679,0.36455593,96.27,119.97,4788.0,4261.6
9.8057,33599.0,4786582.0,1.10153985,1.05248845,0.04905130,0.09815396,0.75340813,0.50032157,0.39700916,96.27,119.97,3426.5,4254.1
9.8072,33600.0,4820182.0,1.23278487,1.18453074,0.04825414,0.14686155,0.88321990,0.50032234,0.37476301,96.27,119.97,3426.1,4246.7
9.8382,49468.0,4869650.0,1.06434774,1.01578915,0.04855856,0.15378514,0.55706382,0.47454768,0.37768060,96.27,119.97,5028.2,4253.3
9.9430,49103.0,4918753.0,1.11768973,1.06948173,0.04820816,0.15364364,0.57491499,0.49360976,0.35403833,96.27,119.97,4938.4,4259.0
9.8133,33600.0,4952353.0,1.12425876,1.07531536,0.04894349,0.11844669,0.71208847,0.50032234,0.37504086,96.27,119.97,3423.9,4251.8
9.8062,33554.0,4985907.0,1.14517748,1.09649837,0.04867922,0.14864254,0.85200995,0.50028867,0.39619833,96.27,119.97,3421.7,4244.6
9.5183,58324.0,5044231.0,1.23239231,1.18450105,0.04789123,0.21103090,0.77882230,0.39884663,0.36490697,96.27,119.97,6127.6,4259.6
9.8671,52113.0,5096344.0,1.17678022,1.12870300,0.04807717,0.13549283,0.89064616,0.46676975,0.35526535,96.27,119.97,5281.5,4267.9
9.5594,40168.0,5136512.0,1.11527824,1.06666267,0.04861557,0.15236244,0.75708473,0.44282934,0.35855830,96.27,119.97,4201.9,4267.2
9.6263,37195.0,5173707.0,1.18649197,1.13826025,0.04823168,0.16423899,0.63565439,0.45887166,0.38612020,96.27,119.97,3863.9,4263.8
9.8559,61502.0,5235209.0,1.18756473,1.13905442,0.04851031,0.13178276,0.68950903,0.44836581,0.32681036,96.27,119.97,6240.1,4279.5
9.8133,33599.0,5268808.0,1.01119614,0.96084118,0.05035501,0.12284815,0.77176714,0.50032157,0.32535157,96.27,119.97,3423.8,4272.5
9.5904,42960.0,5311768.0,1.06711173,1.01783657,0.04927520,0.10931567,0.99844348,0.44272617,0.33404186,96.27,119.97,4479.5,4274.0
9.8079,33600.0,5345368.0,1.14652824,1.09791291,0.04861525,0.10283735,0.59637636,0.50032234,0.38686612,96.27,119.97,3425.8,4267.1
9.8013,33600.0,5378968.0,1.07704365,1.02808142,0.04896220,0.14195266,0.70125550,0.50032234,0.38602531,96.27,119.97,3428.1,4260.4
9.7154,46131.0,5425099.0,1.08442068,1.03551805,0.04890269,0.14362256,0.54747820,0.46021116,0.37571323,96.27,119.97,4748.2,4264.0
9.6687,45205.0,5470304.0,1.08591306,1.03746784,0.04844531,0.14185613,0.59532607,0.45317188,0.34841111,96.27,119.97,4675.4,4266.9
9.9387,48889.0,5519193.0,1.16005337,1.11178315,0.04827016,0.15933457,0.66900396,0.49015459,0.37474483,96.27,119.97,4919.0,4271.8
9.5594,39752.0,5558945.0,1.07418752,1.02566826,0.04851931,0.13275242,0.63998663,0.44409153,0.36178684,96.27,119.97,4158.4,4270.8
9.9428,50595.0,5609540.0,1.17180669,1.12396574,0.04784090,0.12424842,0.43530303,0.47814071,0.36772907,96.27,119.97,5088.6,4276.8
9.7971,33600.0,5643140.0,1.12198853,1.07363021,0.04835841,0.11131729,0.53355533,0.50032234,0.36927563,96.27,119.97,3429.6,4270.4
9.6753,45008.0,5688148.0,1.03632510,0.98740381,0.04892133,0.11115226,0.61236107,0.45187953,0.37057438,96.27,119.97,4651.8,4273.0
9.7174,45837.0,5733985.0,1.06229007,1.01411927,0.04817077,0.13674863,0.58385545,0.45780164,0.32652143,96.27,119.97,4717.0,4276.0
9.8038,33600.0,5767585.0,0.95165604,0.90216833,0.04948765,0.11517340,0.71100199,0.50032234,0.36484542,96.27,119.97,3427.2,4269.7
9.7287,59922.0,5827507.0,1.06418169,1.01583433,0.04834741,0.11287387,0.61099565,0.43420425,0.35540718,96.27,119.97,6159.3,4283.1
9.8036,33600.0,5861107.0,1.15063882,1.10229981,0.04833900,0.11933579,0.67788458,0.50032234,0.38686264,96.27,119.97,3427.3,4276.8
9.8030,33598.0,5894705.0,1.07058477,1.02220213,0.04838267,0.15231055,0.64894813,0.50032079,0.36697397,96.27,119.97,3427.3,4270.6
9.8047,47329.0,5942034.0,1.09869468,1.05079603,0.04789866,0.14176059,0.59924340,0.47169420,0.41273409,96.27,119.97,4827.2,4274.4
9.6581,44818.0,5986852.0,1.13641834,1.08818543,0.04823291,0.15691894,0.98001480,0.45070681,0.35085866,96.27,119.97,4640.5,4276.7
9.4237,53453.0,6040305.0,1.14909756,1.10130692,0.04779065,0.14073278,0.66265875,0.38950583,0.34862867,96.27,119.97,5672.2,4285.9
9.7970,33600.0,6073905.0,1.02259934,0.97395808,0.04864126,0.13029471,0.57876796,0.50032234,0.40852961,96.27,119.97,3429.6,4279.8
9.7501,54780.0,6128685.0,1.16310084,1.11478710,0.04831379,0.10970601,0.85544467,0.44063070,0.40020990,96.27,119.97,5618.4,4288.8
9.8012,33600.0,6162285.0,1.24098980,1.19269454,0.04829527,0.12777592,1.21566772,0.50032234,0.39096665,96.27,119.97,3428.2,4282.8
9.9281,48780.0,6211065.0,1.10271001,1.05435956,0.04835041,0.14522541,0.59098935,0.48918200,0.33252046,96.27,119.97,4913.3,4287.0
10.0925,64532.0,6275597.0,1.17707968,1.12901604,0.04806346,0.14438631,0.78347719,0.48613504,0.32805073,96.27,120.07,6394.0,4301.4
9.8057,33600.0,6309197.0,1.12060094,1.07153404,0.04906686,0.10995509,0.98172206,0.50032234,0.37781850,96.27,120.07,3426.6,4295.4
9.6351,44485.0,6353682.0,1.17837274,1.13004673,0.04832613,0.14928630,0.53169501,0.44878268,0.32844275,96.27,120.07,4617.0,4297.4
9.9969,49323.0,6403005.0,1.09816134,1.04943359,0.04872786,0.11944462,0.60522079,0.49673575,0.33802652,96.27,120.07,4933.8,4301.5
9.7257,53356.0,6456361.0,1.13967538,1.09085166,0.04882389,0.13676327,0.65857756,0.43976846,0.37627661,96.27,120.07,5486.1,4309.0
9.4941,55069.0,6511430.0,1.08954573,1.04086447,0.04868126,0.12386299,0.65749872,0.39608538,0.33214960,96.27,120.07,5800.4,4318.3
9.8132,47606.0,6559036.0,1.02925873,0.98001760,0.04924123,0.13524738,0.63642168,0.47475591,0.33438691,96.27,120.07,4851.2,4321.6
9.8125,33600.0,6592636.0,1.09501660,1.04616463,0.04885181,0.11768119,0.64287901,0.50032234,0.36524397,96.27,120.07,3424.2,4315.7
9.8056,33600.0,6626236.0,1.06788754,1.01914072,0.04874677,0.13134453,0.58810019,0.50032234,0.40075859,96.27,120.07,3426.6,4309.2
9.6452,44722.0,6670958.0,1.03339624,0.98472583,0.04867050,0.12098025,0.46241498,0.45013195,0.32878375,96.27,120.07,4636.7,4311.1
10.0635,64084.0,6735042.0,1.06136298,1.01297009,0.04839280,0.13826817,0.49540931,0.48015556,0.33164155,96.27,120.07,6368.0,4324.3
9.8762,48054.0,6783096.0,1.29693389,1.24841154,0.04852239,0.15971023,1.29115558,0.47994405,0.36879253,96.27,120.07,4865.6,4327.5
9.6754,45281.0,6828377.0,1.05728030,1.00888646,0.04839367,0.10048497,0.87710953,0.45370543,0.34911653,96.27,120.07,4680.0,4329.5
10.0084,49418.0,6877795.0,1.14283550,1.09467733,0.04815812,0.13443676,0.61827940,0.49811351,0.33525997,96.27,120.07,4937.7,4333.2
9.8041,33601.0,6911396.0,1.14304292,1.09449279,0.04855022,0.16373302,0.59732360,0.50032312,0.35157010,96.27,120.07,3427.2,4327.5
9.6866,51110.0,6962506.0,1.12279344,1.07396996,0.04882339,0.12394590,0.84890020,0.43878278,0.34405300,96.27,120.07,5276.3,4333.1
9.8144,33600.0,6996106.0,1.39860582,1.34957206,0.04903385,0.16495103,1.71120286,0.50032234,0.38804674,96.27,120.07,3423.5,4327.5
9.6329,58351.0,7054457.0,1.20580137,1.15781498,0.04798636,0.15061232,0.77962059,0.41777605,0.35676777,96.27,120.07,6057.5,4337.6
9.3800,44807.0,7099264.0,1.07766795,1.02889836,0.04876943,0.12312123,0.87232292,0.39809030,0.29627591,96.27,120.07,4776.9,4340.0
9.9323,48595.0,7147859.0,1.07305300,1.02441585,0.04863713,0.13137326,0.57444131,0.48673591,0.30615211,96.27,120.07,4892.6,4343.2
9.8030,33600.0,7181459.0,1.15181184,1.10360146,0.04821044,0.14883971,0.92862165,0.50032234,0.38016406,96.27,120.07,3427.5,4337.6
9.7234,49219.0,7230678.0,1.12881243,1.08049953,0.04831291,0.10135310,0.66042560,0.44394472,0.31910616,96.27,120.07,5061.9,4341.7
9.8017,33600.0,7264278.0,1.11552358,1.06708527,0.04843831,0.10548362,0.58209389,0.50032234,0.44239515,96.27,120.07,3428.0,4336.2
9.9810,49325.0,7313603.0,1.10436666,1.05557156,0.04879505,0.12325987,0.60757631,0.49653980,0.29900533,96.27,120.07,4941.9,4339.7
9.8064,33600.0,7347203.0,1.09474730,1.04593265,0.04881474,0.10865159,0.63428438,0.50032234,0.43354860,96.27,120.07,3426.3,4334.3
9.5636,42033.0,7389236.0,1.04802930,0.99906588,0.04896343,0.13491450,0.77306914,0.44115144,0.29743865,96.27,120.07,4395.1,4334.5
9.8075,33603.0,7422839.0,1.27369761,1.22509205,0.04860541,0.18307407,1.26544428,0.50032467,0.38862807,96.27,120.07,3426.3,4329.2
9.7724,46917.0,7469756.0,1.17969573,1.13170636,0.04798927,0.14279887,0.50553703,0.46745592,0.30098847,96.27,120.07,4801.0,4331.7
9.6392,44384.0,7514140.0,1.05330133,1.00477588,0.04852549,0.14099739,0.50672489,0.44827309,0.33574909,96.27,120.07,4604.5,4333.1
9.7872,47087.0,7561227.0,1.12332809,1.07486045,0.04846776,0.15642463,0.46099827,0.46916223,0.34778103,96.27,120.07,4811.1,4335.6
9.8044,33600.0,7594827.0,0.98061007,0.93017197,0.05043811,0.11949374,1.01506126,0.50032234,0.32336888,96.27,120.07,3427.0,4330.4
9.7384,46230.0,7641057.0,1.14950180,1.10109806,0.04840379,0.12619816,0.72769439,0.46106264,0.37469447,96.27,120.07,4747.2,4332.6
9.5894,43256.0,7684313.0,1.13734603,1.08914840,0.04819766,0.17584187,0.65133679,0.44357079,0.32449970,96.27,120.07,4510.8,4333.5
9.6393,56462.0,7740775.0,1.09068716,1.04252243,0.04816475,0.13833711,0.50477111,0.41895604,0.33230108,96.27,120.07,5857.5,4341.6
9.8041,33600.0,7774375.0,1.09926379,1.05101955,0.04824441,0.08549623,0.58540678,0.50032234,0.36381730,96.27,120.07,3427.1,4336.4
9.3341,47798.0,7822173.0,1.12992013,1.08145225,0.04846800,0.12914613,0.69820595,0.38457024,0.33634746,96.27,120.07,5120.8,4340.4
10.0071,49546.0,7871719.0,1.17342615,1.12553966,0.04788646,0.14936028,0.53115398,0.49999642,0.37047499,96.27,120.07,4951.1,4343.6
9.9727,49217.0,7920936.0,1.10581934,1.05770206,0.04811725,0.12956482,0.62001061,0.49521834,0.33125025,96.27,120.07,4935.2,4346.8
9.8021,33600.0,7954536.0,1.06380296,1.01528168,0.04852128,0.08583821,0.57955509,0.50032234,0.36034080,96.27,120.07,3427.9,4341.7
